order_item_id,order_id,product_id,quantity
14589,9760,472,1
14590,5033,454,4
14591,5550,985,3
14592,4863,896,3
14593,619,573,3
14594,177,202,4
14595,2664,70,2
14596,444,315,1
14597,9099,807,1
14598,8520,669,3
14599,9135,136,4
14600,281,731,3
14601,6880,161,1
14602,9018,512,2
14603,9020,313,2
14604,2275,172,1
14605,6001,783,4
14606,3779,809,3
14607,3263,620,4
14608,6893,871,2
14609,5743,132,2
14610,8307,98,3
14611,4615,485,3
14612,3436,721,2
14613,9941,614,3
14614,5332,827,4
14615,5797,321,2
14616,8671,235,3
14617,512,447,3
14618,4137,74,2
14619,9418,835,1
14620,7725,656,3
14621,4118,255,2
14622,9357,497,2
14623,44,191,2
14624,3041,127,2
14625,3850,695,4
14626,136,674,2
14627,2558,650,2
14628,8607,514,4
14629,970,695,2
14630,7108,32,1
14631,5770,143,1
14632,6939,867,1
14633,500,773,3
14634,1790,900,1
14635,6322,780,4
14636,7765,704,4
14637,5526,193,2
14638,3969,563,4
14639,3141,681,4
14640,7710,211,4
14641,4842,149,1
14642,7246,560,3
14643,7722,165,2
14644,8435,737,1
14645,4374,722,2
14646,6489,617,1
14647,7193,990,3
14648,3068,756,2
14649,9083,931,1
14650,8769,447,1
14651,9525,85,1
14652,9395,901,1
14653,7775,307,3
14654,5393,719,2
14655,7365,791,3
14656,3260,508,1
14657,396,258,1
14658,555,178,2
14659,3592,867,4
14660,2624,575,4
14661,4693,961,1
14662,1126,402,2
14663,8041,483,1
14664,3998,969,2
14665,1164,687,2
14666,7003,672,3
14667,9535,22,2
14668,7075,730,3
14669,7381,78,4
14670,8646,532,4
14671,2420,605,2
14672,1181,616,1
14673,1236,40,1
14674,8884,358,3
14675,4450,12,3
14676,7945,772,3
14677,4694,529,4
14678,375,902,2
14679,9098,88,4
14680,1598,496,3
14681,7923,298,1
14682,7770,628,2
14683,3994,146,3
14684,3324,241,4
14685,4071,407,2
14686,3258,26,3
14687,7286,411,2
14688,822,720,4
14689,2730,396,4
14690,9886,249,1
14691,8735,735,3
14692,8204,793,3
14693,2838,975,1
14694,8538,446,2
14695,6054,228,3
14696,6389,219,3
14697,8805,504,3
14698,3046,137,3
14699,3340,747,3
14700,9593,59,2
14701,4161,146,4
14702,9583,794,2
14703,6706,227,3
14704,4173,307,2
14705,105,258,1
14706,299,868,3
14707,5051,346,4
14708,179,72,2
14709,7430,503,2
14710,9032,399,4
14711,5194,658,4
14712,6622,758,1
14713,8051,200,3
14714,5546,714,4
14715,2038,24,4
14716,1713,470,1
14717,6689,361,3
14718,614,177,4
14719,4971,488,2
14720,2188,207,1
14721,4284,908,4
14722,4805,809,2
14723,756,156,1
14724,7308,405,3
14725,7986,588,4
14726,6467,775,4
14727,5719,535,1
14728,3386,307,2
14729,4855,710,3
14730,7595,961,4
14731,6229,765,2
14732,3800,407,4
14733,6683,690,2
14734,7315,563,4
14735,1962,187,1
14736,4276,982,3
14737,8088,509,4
14738,7896,869,3
14739,935,259,3
14740,500,406,2
14741,5718,850,1
14742,9893,961,1
14743,1423,356,3
14744,7026,352,2
14745,2307,467,1
14746,3106,415,2
14747,4234,698,1
14748,4363,444,4
14749,7694,942,2
14750,3262,570,2
14751,9554,348,1
14752,2474,641,4
14753,9182,396,2
14754,6313,207,1
14755,4330,936,1
14756,3744,325,1
14757,3162,706,4
14758,8584,997,3
14759,1334,307,1
14760,2894,17,1
14761,1213,785,1
14762,6306,506,4
14763,3771,896,4
14764,8922,327,2
14765,3859,466,3
14766,7606,426,1
14767,1894,343,3
14768,8708,752,3
14769,9571,980,4
14770,3128,520,3
14771,160,4,1
14772,1229,849,1
14773,5841,869,2
14774,1493,172,3
14775,342,683,4
14776,6933,741,4
14777,7895,536,4
14778,1662,629,4
14779,6248,297,3
14780,3304,250,2
14781,7468,233,2
14782,2013,47,4
14783,4942,449,4
14784,412,198,1
14785,656,481,4
14786,7502,196,3
14787,4040,242,4
14788,4322,82,3
14789,5060,93,2
14790,7879,810,3
14791,7863,836,1
14792,2874,469,2
14793,936,629,2
14794,5425,168,3
14795,1177,159,1
14796,8692,465,3
14797,5581,320,4
14798,8169,892,1
14799,172,294,4
14800,5797,700,4
14801,710,840,1
14802,2176,807,1
14803,9205,470,1
14804,3140,281,1
14805,1973,402,2
14806,8829,429,1
14807,577,94,1
14808,8682,205,1
14809,1693,381,2
14810,5622,771,2
14811,7356,999,1
14812,743,826,3
14813,6694,915,1
14814,8337,546,4
14815,3158,806,3
14816,1402,616,4
14817,2299,890,3
14818,1736,830,3
14819,4307,450,3
14820,6375,636,1
14821,5894,508,2
14822,4074,173,1
14823,8886,203,3
14824,7879,426,3
14825,3218,542,2
14826,3107,336,4
14827,2065,717,3
14828,1845,623,3
14829,1356,478,4
14830,3847,102,2
14831,7585,531,4
14832,9164,661,3
14833,6757,525,4
14834,9320,394,4
14835,3315,477,3
14836,6276,548,1
14837,8484,331,4
14838,7152,358,2
14839,1941,960,4
14840,3577,705,3
14841,8614,488,4
14842,4407,888,1
14843,2048,53,3
14844,1906,666,1
14845,8285,292,2
14846,6147,946,3
14847,2027,759,1
14848,2572,150,1
14849,5992,548,2
14850,5277,593,3
14851,7808,791,1
14852,8732,229,3
14853,2197,386,2
14854,7333,251,2
14855,7240,406,1
14856,7149,728,4
14857,591,408,2
14858,6000,5,1
14859,7724,748,2
14860,6610,996,1
14861,1543,634,1
14862,9979,816,3
14863,7164,720,1
14864,6165,664,2
14865,2961,251,2
14866,3180,442,4
14867,3936,410,3
14868,4188,739,1
14869,1343,770,4
14870,3507,123,1
14871,1471,789,2
14872,371,865,2
14873,7606,174,2
14874,1861,404,2
14875,1102,501,3
14876,1566,634,2
14877,8974,583,2
14878,7377,249,2
14879,4574,929,1
14880,9931,729,3
14881,8832,405,2
14882,5247,298,4
14883,9593,190,2
14884,2284,393,4
14885,2279,264,2
14886,9527,745,4
14887,6168,840,2
14888,9682,18,4
14889,4543,135,4
14890,6933,209,2
14891,8222,949,1
14892,2858,152,1
14893,153,190,2
14894,7741,57,4
14895,350,640,2
14896,1169,293,1
14897,7509,686,2
14898,4079,399,1
14899,2622,240,2
14900,3307,561,1
14901,8979,606,3
14902,5625,647,3
14903,9554,953,4
14904,5756,840,1
14905,5515,162,2
14906,8684,698,3
14907,9189,589,4
14908,2474,357,1
14909,6268,468,1
14910,3681,146,2
14911,3607,462,1
14912,9493,17,2
14913,1714,246,3
14914,6415,320,3
14915,3727,619,1
14916,1370,337,2
14917,3631,592,3
14918,9184,230,2
14919,2189,833,4
14920,5912,41,1
14921,1936,179,1
14922,8279,316,2
14923,6349,307,3
14924,9843,890,1
14925,4045,895,1
14926,938,397,4
14927,9427,607,1
14928,3325,291,4
14929,9158,756,1
14930,6254,643,1
14931,6291,356,4
14932,1059,149,1
14933,8077,862,3
14934,7733,143,4
14935,7947,185,2
14936,4977,870,1
14937,7113,553,4
14938,8129,153,4
14939,5546,944,2
14940,8980,428,4
14941,9002,610,4
14942,907,456,2
14943,4908,663,2
14944,1675,551,1
14945,8363,629,2
14946,1781,407,2
14947,3268,738,4
14948,9445,969,3
14949,4005,993,3
14950,2192,697,1
14951,5398,421,4
14952,8234,24,4
14953,3674,935,3
14954,2816,406,4
14955,5197,985,4
14956,5777,903,2
14957,8833,954,1
14958,6132,249,1
14959,3188,407,1
14960,148,833,1
14961,4404,642,4
14962,332,846,3
14963,1787,3,1
14964,1593,921,3
14965,54,48,4
14966,2779,405,3
14967,6857,147,4
14968,1668,428,4
14969,5751,820,2
14970,156,370,2
14971,5462,857,3
14972,1283,379,4
14973,2581,241,4
14974,4259,190,3
14975,7592,290,2
14976,5331,554,1
14977,9522,725,3
14978,8057,773,3
14979,7022,334,1
14980,9410,546,3
14981,6937,698,3
14982,6205,217,1
14983,6487,31,2
14984,3027,659,3
14985,8763,983,4
14986,9144,849,3
14987,1723,711,4
14988,2071,441,2
14989,5838,137,2
14990,8228,11,2
14991,3518,100,3
14992,3156,679,1
14993,2492,358,2
14994,650,12,2
14995,9423,773,1
14996,4750,166,4
14997,9403,712,1
14998,8885,490,2
14999,5177,243,3
15000,6180,508,1
15001,9611,600,4
15002,8264,767,3
15003,606,773,4
15004,1159,393,1
15005,4084,121,2
15006,1985,471,1
15007,7120,662,2
15008,6428,433,4
15009,8324,488,3
15010,2294,165,2
15011,3730,943,3
15012,4990,997,3
15013,6550,71,1
15014,7545,582,3
15015,4947,609,3
15016,7510,837,1
15017,1365,452,1
15018,4826,631,3
15019,5070,666,1
15020,5955,955,2
15021,6327,125,3
15022,5488,876,1
15023,8876,903,2
15024,1214,937,2
15025,2477,97,1
15026,6177,823,4
15027,651,309,1
15028,5891,403,1
15029,184,60,4
15030,2096,443,1
15031,7641,963,4
15032,8397,699,3
15033,1160,432,3
15034,929,657,4
15035,4718,35,1
15036,5514,565,3
15037,4823,356,1
15038,2201,515,2
15039,7902,801,2
15040,4286,813,2
15041,8771,636,1
15042,1805,865,4
15043,7087,827,3
15044,9787,488,2
15045,4421,538,2
15046,2538,324,3
15047,8115,308,3
15048,1779,772,2
15049,3378,938,4
15050,5763,595,2
15051,3664,262,3
15052,9045,192,2
15053,8984,546,1
15054,8227,501,1
15055,6510,606,3
15056,6279,764,4
15057,5645,443,2
15058,9894,644,2
15059,5079,663,4
15060,6661,532,1
15061,7741,140,3
15062,7682,679,4
15063,5841,863,1
15064,3109,96,3
15065,4564,429,2
15066,6934,511,4
15067,2477,107,2
15068,7109,837,1
15069,7100,152,3
15070,9669,283,3
15071,7621,643,2
15072,8170,139,3
15073,5810,331,4
15074,6387,614,4
15075,5121,69,1
15076,4673,542,2
15077,3315,735,2
15078,6513,771,2
15079,9275,837,4
15080,494,69,3
15081,4452,505,1
15082,5972,977,4
15083,8122,675,1
15084,9428,265,3
15085,5379,638,3
15086,6433,81,3
15087,634,898,4
15088,7434,838,3
15089,1381,941,3
15090,1690,850,2
15091,6234,259,1
15092,5335,870,2
15093,5932,139,2
15094,2856,139,4
15095,6647,602,4
15096,3121,713,1
15097,5335,805,4
15098,2959,123,4
15099,4572,346,2
15100,2121,674,4
15101,1512,847,4
15102,1253,480,3
15103,9384,579,2
15104,9993,285,3
15105,2670,171,4
15106,9726,815,1
15107,8475,821,1
15108,5805,322,3
15109,8051,53,1
15110,6816,949,4
15111,3877,822,1
15112,2303,831,4
15113,2118,26,3
15114,6693,664,2
15115,3811,942,4
15116,4244,50,4
15117,6687,151,2
15118,7263,88,2
15119,9139,563,2
15120,6721,251,1
15121,322,750,4
15122,8947,467,2
15123,6126,979,3
15124,763,451,4
15125,4135,552,1
15126,6807,885,2
15127,173,286,2
15128,2676,860,1
15129,2212,473,4
15130,3571,116,4
15131,7600,304,2
15132,7888,549,3
15133,3102,490,4
15134,2623,277,2
15135,7557,358,1
15136,4470,26,4
15137,5369,853,1
15138,5432,560,1
15139,9367,654,3
15140,3513,111,4
15141,4879,452,1
15142,6125,626,3
15143,9010,811,4
15144,5544,196,3
15145,589,495,2
15146,2950,551,3
15147,5651,386,2
15148,2353,142,1
15149,7861,90,1
15150,8989,192,2
15151,8937,123,3
15152,920,220,2
15153,4209,583,4
15154,7496,368,2
15155,3458,394,4
15156,8891,238,3
15157,8424,565,3
15158,5590,281,1
15159,8914,420,4
15160,8601,97,2
15161,8250,692,2
15162,3808,707,1
15163,1624,627,4
15164,8187,796,4
15165,4607,463,3
15166,8537,759,2
15167,3991,365,4
15168,6215,253,2
15169,8359,170,2
15170,7317,10,4
15171,9511,928,4
15172,8178,467,4
15173,3870,34,3
15174,2955,593,3
15175,991,462,4
15176,639,652,2
15177,3478,443,1
15178,876,738,3
15179,6927,804,2
15180,6344,684,2
15181,2318,762,1
15182,1439,908,3
15183,4903,385,1
15184,2141,75,3
15185,9608,867,1
15186,2880,656,2
15187,8792,669,4
15188,7315,194,1
15189,9666,267,1
15190,9453,895,3
15191,9407,982,2
15192,6805,944,3
15193,1698,121,3
15194,8257,57,2
15195,103,186,2
15196,1510,332,2
15197,1664,684,1
15198,9329,959,4
15199,1145,160,3
15200,2529,64,1
15201,9001,738,3
15202,3792,333,4
15203,3680,13,1
15204,6715,328,4
15205,2389,495,2
15206,8515,49,1
15207,6820,715,3
15208,9055,315,3
15209,6857,199,2
15210,4106,854,3
15211,4722,762,1
15212,5890,232,4
15213,13,410,3
15214,6915,519,1
15215,5258,268,1
15216,9853,534,3
15217,2583,99,4
15218,7741,187,4
15219,2132,951,2
15220,9476,191,2
15221,4640,765,4
15222,7875,110,3
15223,4460,427,1
15224,7211,195,2
15225,7415,305,2
15226,416,675,4
15227,6462,744,4
15228,7310,869,3
15229,87,963,1
15230,1631,650,3
15231,7606,819,4
15232,6319,600,3
15233,3131,353,4
15234,385,455,1
15235,2389,281,1
15236,9012,258,4
15237,6269,368,2
15238,475,786,3
15239,6251,179,2
15240,4880,780,4
15241,2048,546,1
15242,3073,995,1
15243,4767,647,2
15244,7476,106,1
15245,4696,735,3
15246,8570,192,4
15247,983,606,4
15248,587,897,1
15249,7453,323,1
15250,7532,709,4
15251,5507,797,2
15252,2637,833,1
15253,7467,519,1
15254,6763,420,4
15255,7273,848,3
15256,8207,72,2
15257,186,724,1
15258,6535,208,4
15259,8230,978,3
15260,2055,891,4
15261,3956,950,2
15262,7161,84,1
15263,3901,325,3
15264,9765,916,4
15265,5961,469,2
15266,7625,149,4
15267,9047,116,3
15268,1875,742,3
15269,7602,390,2
15270,3887,522,1
15271,2586,403,4
15272,950,803,3
15273,6672,72,4
15274,7574,695,4
15275,1437,900,4
15276,4563,75,1
15277,4306,942,4
15278,852,262,1
15279,2480,601,2
15280,7033,917,2
15281,2379,151,1
15282,2742,622,4
15283,9846,826,1
15284,1198,218,3
15285,7959,155,1
15286,9254,445,4
15287,4006,552,4
15288,6346,495,3
15289,1107,639,4
15290,6134,215,4
15291,6356,469,1
15292,3971,894,2
15293,7881,309,1
15294,4865,238,2
15295,7249,691,3
15296,15,352,2
15297,228,564,2
15298,3484,846,4
15299,606,927,1
15300,4801,440,4
15301,1833,359,1
15302,1358,981,2
15303,7997,54,2
15304,2609,760,2
15305,4861,740,1
15306,3878,386,1
15307,5009,909,2
15308,7359,275,3
15309,6049,460,4
15310,7149,796,2
15311,9335,881,3
15312,292,549,1
15313,9356,988,2
15314,8140,340,3
15315,8536,938,2
15316,8007,452,3
15317,9714,311,4
15318,9890,191,2
15319,7607,687,1
15320,1362,988,2
15321,4177,669,4
15322,7591,364,3
15323,7932,855,4
15324,3368,252,4
15325,1965,952,1
15326,9842,206,3
15327,1938,889,4
15328,503,566,4
15329,1816,427,3
15330,867,541,1
15331,7664,51,2
15332,7200,405,1
15333,3555,336,2
15334,4717,157,1
15335,7013,595,3
15336,5399,247,3
15337,5156,352,3
15338,2659,651,4
15339,2188,286,3
15340,7175,355,2
15341,9088,459,2
15342,553,92,3
15343,8487,152,2
15344,3259,989,4
15345,2950,376,4
15346,8745,421,3
15347,137,389,4
15348,419,124,1
15349,6587,354,3
15350,8620,958,4
15351,5798,97,1
15352,5674,999,1
15353,3897,332,3
15354,6062,566,1
15355,8911,694,1
15356,840,426,4
15357,488,365,4
15358,7923,492,2
15359,1720,193,4
15360,291,42,3
15361,3504,553,1
15362,400,927,4
15363,4025,738,2
15364,8095,543,2
15365,3995,433,1
15366,220,618,4
15367,8640,464,2
15368,1063,591,1
15369,6282,203,1
15370,1805,443,3
15371,1497,430,1
15372,512,277,4
15373,3017,105,3
15374,3262,339,4
15375,523,21,2
15376,5413,521,4
15377,1318,497,1
15378,3051,11,1
15379,5757,962,3
15380,5978,15,1
15381,8906,462,1
15382,934,669,3
15383,3068,604,3
15384,2368,231,2
15385,5821,355,3
15386,3310,662,2
15387,4222,624,2
15388,3452,179,1
15389,2836,694,3
15390,3263,815,1
15391,2311,339,2
15392,4033,709,1
15393,3573,410,1
15394,3914,139,2
15395,8050,916,4
15396,9497,16,3
15397,7923,971,3
15398,4885,509,2
15399,196,620,1
15400,1983,859,1
15401,7290,932,1
15402,9150,500,4
15403,6240,493,3
15404,5564,212,2
15405,4756,654,2
15406,3972,360,4
15407,8395,305,2
15408,7465,41,1
15409,1206,520,1
15410,3264,203,4
15411,1369,210,4
15412,3483,493,3
15413,394,432,1
15414,5126,62,2
15415,3987,981,3
15416,1598,920,1
15417,6474,242,4
15418,9116,773,3
15419,5798,697,4
15420,3850,423,2
15421,5754,910,2
15422,211,251,3
15423,2059,827,4
15424,62,173,4
15425,3872,192,2
15426,6578,911,2
15427,7378,139,4
15428,427,134,2
15429,9901,310,1
15430,267,602,4
15431,5412,84,1
15432,61,798,2
15433,9316,243,3
15434,186,589,4
15435,5767,429,4
15436,9136,582,3
15437,6224,282,3
15438,9935,996,1
15439,7237,66,2
15440,618,228,2
15441,9719,149,3
15442,4886,178,2
15443,1759,218,3
15444,3341,223,2
15445,1530,790,2
15446,3774,784,1
15447,1005,663,1
15448,4741,750,2
15449,5421,385,1
15450,3112,30,2
15451,9769,204,1
15452,9525,347,4
15453,2993,28,2
15454,392,789,4
15455,5826,157,1
15456,326,859,2
15457,5335,366,4
15458,9733,217,1
15459,8380,443,1
15460,7130,724,2
15461,3651,836,1
15462,4353,248,4
15463,4612,309,2
15464,8085,872,2
15465,115,359,2
15466,5770,631,4
15467,2165,967,4
15468,6778,242,1
15469,574,754,4
15470,6258,783,2
15471,3056,334,2
15472,7503,673,2
15473,9949,451,4
15474,7960,999,3
15475,9001,562,1
15476,3794,972,1
15477,4494,150,1
15478,3785,996,4
15479,5939,795,4
15480,5081,65,3
15481,4067,72,3
15482,476,105,2
15483,9656,541,4
15484,9192,317,2
15485,6029,247,2
15486,7569,106,3
15487,3071,549,3
15488,195,812,3
15489,6744,690,2
15490,8221,9,2
15491,8931,797,3
15492,2435,71,2
15493,837,51,3
15494,1486,414,3
15495,9081,911,3
15496,1523,882,3
15497,5767,582,4
15498,4288,554,4
15499,518,193,2
15500,1984,531,4
15501,245,245,3
15502,670,744,3
15503,2698,809,2
15504,5944,633,3
15505,144,139,1
15506,6748,590,1
15507,6973,566,1
15508,3728,351,4
15509,3343,702,4
15510,2398,147,3
15511,4705,444,2
15512,7026,342,3
15513,6743,125,3
15514,8046,673,4
15515,2103,840,2
15516,5538,676,3
15517,1377,1000,4
15518,2165,473,3
15519,9003,304,4
15520,9751,699,2
15521,7655,44,3
15522,9488,614,3
15523,4559,387,1
15524,7370,230,3
15525,3712,412,1
15526,6865,724,3
15527,4763,511,1
15528,6918,741,4
15529,5036,5,1
15530,2571,395,1
15531,2515,652,4
15532,895,24,4
15533,1065,111,1
15534,7028,966,3
15535,8335,55,2
15536,3185,149,3
15537,8329,407,1
15538,1016,793,1
15539,4664,538,3
15540,8865,651,3
15541,6348,704,3
15542,4295,76,1
15543,2954,284,2
15544,2367,613,4
15545,969,435,1
15546,4091,806,2
15547,1964,486,2
15548,5126,843,2
15549,1269,572,4
15550,7055,455,2
15551,3472,818,4
15552,7914,331,4
15553,7441,422,3
15554,9582,298,4
15555,3673,461,4
15556,8674,358,3
15557,9663,742,4
15558,1801,914,1
15559,8548,636,4
15560,2146,290,1
15561,8687,750,4
15562,297,951,4
15563,3261,223,4
15564,8803,859,4
15565,4288,974,4
15566,2503,726,4
15567,7256,739,2
15568,2689,855,4
15569,8502,113,2
15570,6831,68,3
15571,3641,409,3
15572,777,495,4
15573,2186,48,2
15574,8825,159,1
15575,7891,315,3
15576,6696,186,3
15577,1460,657,2
15578,2344,287,3
15579,9830,943,1
15580,2114,246,1
15581,4679,677,1
15582,4417,174,1
15583,5759,534,2
15584,5615,871,3
15585,5601,754,1
15586,4113,225,3
15587,3569,555,2
15588,5658,63,1
15589,8638,948,4
15590,9899,922,2
15591,585,358,1
15592,983,198,3
15593,1227,369,3
15594,2244,736,2
15595,4632,594,3
15596,2496,530,2
15597,5777,852,2
15598,7251,63,4
15599,178,457,4
15600,1218,282,4
15601,6490,299,2
15602,3796,406,1
15603,8073,906,1
15604,3843,800,2
15605,5120,178,2
15606,3715,290,1
15607,7529,975,4
15608,9622,990,2
15609,1308,982,1
15610,7503,61,1
15611,5983,167,3
15612,5149,881,4
15613,219,637,1
15614,1550,164,4
15615,1981,493,2
15616,623,577,3
15617,265,161,4
15618,567,659,3
15619,3217,94,3
15620,2787,120,1
15621,9960,836,4
15622,2011,484,4
15623,3000,354,4
15624,1483,377,4
15625,3945,433,4
15626,4468,686,4
15627,5540,663,1
15628,4660,778,3
15629,6155,589,4
15630,87,785,4
15631,2622,531,3
15632,3733,396,4
15633,5070,620,2
15634,9154,645,1
15635,8661,982,4
15636,1251,830,1
15637,3305,938,4
15638,3825,360,3
15639,3132,996,1
15640,3809,250,1
15641,1511,712,2
15642,8013,764,1
15643,7157,739,3
15644,5244,318,4
15645,8660,809,2
15646,9359,764,1
15647,4573,869,4
15648,9947,731,1
15649,297,245,1
15650,3437,232,4
15651,9632,624,1
15652,6630,73,3
15653,25,165,4
15654,6534,450,1
15655,7024,264,3
15656,100,612,2
15657,488,719,3
15658,7884,451,4
15659,1423,298,1
15660,6279,600,2
15661,6420,23,1
15662,5640,292,2
15663,9142,425,2
15664,5696,501,3
15665,628,837,3
15666,1752,454,3
15667,4351,305,3
15668,1225,250,2
15669,5178,554,2
15670,4021,795,3
15671,5626,149,4
15672,3737,471,2
15673,4020,549,1
15674,6281,783,1
15675,8116,491,1
15676,4628,872,2
15677,8754,711,1
15678,868,11,4
15679,3535,111,1
15680,5163,966,3
15681,458,473,4
15682,2039,262,1
15683,4307,527,4
15684,8292,479,1
15685,7106,611,1
15686,7885,963,2
15687,3693,570,2
15688,1749,59,2
15689,874,48,1
15690,1910,286,2
15691,1918,703,4
15692,9090,358,1
15693,9404,992,3
15694,7584,638,2
15695,8535,858,2
15696,6308,939,3
15697,6405,617,1
15698,6906,650,1
15699,229,628,4
15700,582,227,2
15701,8517,745,2
15702,2419,700,2
15703,9056,647,2
15704,2994,246,3
15705,3472,470,3
15706,5339,696,4
15707,2227,477,1
15708,5460,627,2
15709,5194,29,1
15710,8907,874,4
15711,2485,48,4
15712,6578,369,4
15713,8132,416,4
15714,7622,560,4
15715,2013,195,1
15716,8395,642,3
15717,8236,216,4
15718,2148,2,1
15719,6420,721,4
15720,3486,134,3
15721,7002,521,4
15722,5797,450,3
15723,8215,965,2
15724,6566,477,1
15725,7071,768,1
15726,9295,718,4
15727,5866,9,1
15728,3567,537,1
15729,4896,664,1
15730,4217,210,1
15731,1447,363,2
15732,1149,362,1
15733,171,771,3
15734,8731,216,3
15735,3117,310,3
15736,9089,301,2
15737,5414,337,4
15738,1127,283,1
15739,7234,970,3
15740,3581,905,4
15741,6390,29,1
15742,8548,763,2
15743,3063,798,3
15744,7829,696,1
15745,6299,611,3
15746,3790,661,3
15747,2449,268,4
15748,9720,195,4
15749,848,267,2
15750,5375,587,1
15751,4230,759,1
15752,1130,630,2
15753,9394,815,3
15754,9177,589,1
15755,8339,746,3
15756,3865,733,2
15757,4579,836,3
15758,5932,509,3
15759,3836,320,2
15760,5161,606,3
15761,1237,162,2
15762,9126,413,3
15763,2333,599,2
15764,8213,165,1
15765,807,446,2
15766,8825,391,3
15767,2222,101,1
15768,650,721,4
15769,3671,345,1
15770,1252,208,2
15771,5771,870,4
15772,374,662,3
15773,4703,818,1
15774,4252,522,2
15775,2434,286,2
15776,300,188,3
15777,5313,517,3
15778,5340,923,4
15779,3424,609,2
15780,9922,501,3
15781,2757,656,4
15782,123,557,3
15783,5816,46,2
15784,6444,162,3
15785,9616,627,1
15786,4356,778,2
15787,5192,223,3
15788,9754,823,3
15789,6673,617,1
15790,7618,166,1
15791,7721,64,2
15792,7134,720,4
15793,9130,842,2
15794,7770,199,4
15795,3607,921,1
15796,1577,354,2
15797,7729,940,4
15798,3292,480,3
15799,8886,812,1
15800,2014,545,3
15801,4506,560,4
15802,8748,594,1
15803,5856,154,1
15804,8892,870,3
15805,4742,52,1
15806,1001,871,2
15807,5605,825,3
15808,8453,468,2
15809,5309,888,4
15810,3262,1000,1
15811,3470,23,2
15812,2565,886,1
15813,3794,464,2
15814,5672,309,1
15815,5988,656,2
15816,3294,703,3
15817,3,822,1
15818,6841,285,4
15819,8899,752,3
15820,997,840,4
15821,514,640,2
15822,3244,512,1
15823,8785,390,3
15824,8287,943,3
15825,1163,22,2
15826,1141,833,3
15827,6566,331,3
15828,8809,915,1
15829,9239,828,2
15830,2842,990,2
15831,363,810,4
15832,1099,362,2
15833,5186,881,1
15834,1305,615,1
15835,7171,494,4
15836,9243,322,1
15837,4899,478,1
15838,188,882,4
15839,3006,144,3
15840,724,78,4
15841,8085,342,1
15842,7617,703,3
15843,8953,661,1
15844,9833,951,2
15845,3264,868,2
15846,6698,903,1
15847,5050,657,3
15848,7944,19,4
15849,312,430,4
15850,839,745,3
15851,8078,632,4
15852,5263,132,4
15853,3371,592,2
15854,1157,749,1
15855,2616,750,3
15856,9710,516,2
15857,2282,938,1
15858,8445,724,4
15859,140,113,4
15860,2555,700,3
15861,4174,276,3
15862,1156,406,4
15863,1350,221,4
15864,238,250,3
15865,485,846,3
15866,9924,487,3
15867,3683,125,3
15868,728,820,2
15869,7462,652,3
15870,3966,577,2
15871,9924,732,1
15872,9218,104,4
15873,5774,285,3
15874,9694,288,1
15875,6722,138,1
15876,9472,688,3
15877,2149,756,4
15878,5479,513,4
15879,975,460,2
15880,5797,63,2
15881,3115,652,2
15882,353,152,1
15883,6841,789,2
15884,2335,14,3
15885,3518,805,3
15886,5518,809,2
15887,9105,115,2
15888,4101,587,4
15889,8430,325,4
15890,5223,887,2
15891,3661,149,4
15892,6170,88,1
15893,3438,564,2
15894,1851,122,4
15895,2837,8,3
15896,706,689,2
15897,6096,813,3
15898,1079,249,1
15899,9238,774,4
15900,2827,624,3
15901,2951,802,4
15902,4764,659,4
15903,8052,17,4
15904,335,224,3
15905,5535,387,2
15906,1184,365,3
15907,5416,140,4
15908,4195,157,1
15909,6544,584,1
15910,9572,903,3
15911,7947,364,3
15912,1879,679,1
15913,4111,331,3
15914,9412,51,4
15915,5279,309,4
15916,8620,761,2
15917,9977,151,3
15918,919,672,4
15919,7005,413,1
15920,1770,888,4
15921,942,865,1
15922,7182,276,1
15923,220,426,1
15924,9018,41,2
15925,530,936,2
15926,1883,383,3
15927,7078,922,4
15928,7568,881,3
15929,3042,118,4
15930,3202,377,2
15931,4205,752,3
15932,4935,994,3
15933,473,462,4
15934,5295,314,4
15935,8650,917,1
15936,5188,813,3
15937,3951,638,4
15938,8047,967,3
15939,1926,884,3
15940,2185,327,1
15941,8147,762,3
15942,2377,163,1
15943,2646,2,2
15944,7685,762,2
15945,6776,13,1
15946,1740,310,3
15947,3058,955,2
15948,2898,251,2
15949,1789,777,3
15950,2192,653,1
15951,4327,771,1
15952,7987,603,2
15953,9383,336,2
15954,8373,299,2
15955,245,899,4
15956,1160,707,3
15957,6726,442,1
15958,9940,27,2
15959,5413,113,3
15960,9788,53,2
15961,3579,946,2
15962,1592,254,2
15963,6248,758,1
15964,5829,715,4
15965,2430,749,1
15966,7384,207,1
15967,1165,370,4
15968,8022,883,4
15969,2869,956,2
15970,8239,868,4
15971,5881,545,2
15972,6637,240,1
15973,1582,725,4
15974,1272,516,1
15975,3096,36,2
15976,8581,449,3
15977,2583,408,2
15978,4631,8,3
15979,4831,775,4
15980,5862,382,1
15981,5451,859,4
15982,8522,231,2
15983,3071,624,1
15984,8970,915,1
15985,2670,520,1
15986,9971,993,1
15987,9234,87,4
15988,7698,715,1
15989,1313,590,2
15990,7987,475,1
15991,7481,605,3
15992,6626,509,3
15993,9192,449,4
15994,7158,126,2
15995,1315,729,4
15996,8017,732,3
15997,4231,319,1
15998,5662,859,4
15999,5898,461,3
16000,3512,971,4
16001,5504,992,2
