order_id,customer_id,order_date,order_status
4652,1138,2024-05-31,RETURNED
4653,162,2023-03-24,RETURNED
4654,535,2024-01-09,DELIVERED
4655,388,2023-06-16,DELIVERED
4656,813,2024-03-05,DELIVERED
4657,149,2023-04-02,RETURNED
4658,1128,2024-01-30,DELIVERED
4659,420,2023-08-31,RETURNED
4660,391,2024-04-14,DELIVERED
4661,1374,2022-10-05,DELIVERED
4662,510,2023-02-04,DELIVERED
4663,600,2023-01-11,DELIVERED
4664,426,2022-08-09,DELIVERED
4665,476,2024-07-12,CANCELLED
4666,852,2024-10-30,CANCELLED
4667,1382,2024-03-22,CANCELLED
4668,1107,2022-02-27,DELIVERED
4669,1621,2023-10-05,CANCELLED
4670,1838,2022-10-16,DELIVERED
4671,575,2024-02-21,CANCELLED
4672,1965,2022-04-13,DELIVERED
4673,1649,2022-07-03,DELIVERED
4674,1992,2024-09-24,DELIVERED
4675,586,2022-05-12,DELIVERED
4676,386,2022-03-18,DELIVERED
4677,1724,2023-10-15,DELIVERED
4678,468,2024-01-21,RETURNED
4679,335,2022-11-28,CANCELLED
4680,1249,2023-07-29,DELIVERED
4681,693,2023-01-07,DELIVERED
4682,690,2022-11-23,DELIVERED
4683,274,2024-12-01,RETURNED
4684,1278,2023-04-24,DELIVERED
4685,34,2022-10-03,DELIVERED
4686,1175,2022-08-09,DELIVERED
4687,1798,2022-01-21,DELIVERED
4688,450,2023-02-09,DELIVERED
4689,960,2024-06-22,DELIVERED
4690,1418,2022-09-09,DELIVERED
4691,877,2024-07-23,DELIVERED
4692,1671,2022-01-22,DELIVERED
4693,875,2022-10-18,CANCELLED
4694,1249,2023-12-13,CANCELLED
4695,646,2023-05-26,RETURNED
4696,117,2022-12-22,DELIVERED
4697,759,2023-03-08,DELIVERED
4698,1929,2022-12-21,RETURNED
4699,1505,2023-06-14,CANCELLED
4700,350,2023-04-27,DELIVERED
4701,555,2022-09-27,DELIVERED
4702,1107,2023-08-30,DELIVERED
4703,1939,2022-02-03,DELIVERED
4704,1470,2022-11-30,RETURNED
4705,1356,2022-09-29,DELIVERED
4706,1805,2024-02-04,DELIVERED
4707,1668,2024-04-27,RETURNED
4708,531,2024-08-05,CANCELLED
4709,1963,2022-07-28,CANCELLED
4710,976,2024-10-11,DELIVERED
4711,534,2024-04-27,DELIVERED
4712,1612,2023-01-10,RETURNED
4713,103,2024-03-02,DELIVERED
4714,1110,2023-04-11,DELIVERED
4715,1886,2024-06-21,DELIVERED
4716,1388,2024-08-18,DELIVERED
4717,696,2024-11-01,RETURNED
4718,132,2023-01-04,DELIVERED
4719,1227,2022-03-24,CANCELLED
4720,1198,2023-12-04,DELIVERED
4721,1553,2024-12-29,DELIVERED
4722,522,2024-11-04,CANCELLED
4723,302,2023-05-22,DELIVERED
4724,1285,2023-01-20,DELIVERED
4725,1576,2022-06-06,CANCELLED
4726,205,2022-09-24,DELIVERED
4727,97,2022-09-02,DELIVERED
4728,1979,2024-11-17,DELIVERED
4729,1428,2023-12-11,RETURNED
4730,1133,2024-05-01,CANCELLED
4731,1522,2022-04-13,DELIVERED
4732,1825,2022-06-01,DELIVERED
4733,102,2024-09-19,DELIVERED
4734,74,2023-04-07,DELIVERED
4735,722,2022-08-01,DELIVERED
4736,1269,2023-05-31,DELIVERED
4737,365,2023-10-14,CANCELLED
4738,1838,2022-08-13,DELIVERED
4739,354,2022-12-26,DELIVERED
4740,1009,2024-03-05,CANCELLED
4741,512,2023-03-28,DELIVERED
4742,373,2022-12-01,DELIVERED
4743,1756,2023-08-16,DELIVERED
4744,232,2024-02-09,DELIVERED
4745,1391,2023-10-19,DELIVERED
4746,534,2024-02-23,CANCELLED
4747,394,2023-02-04,CANCELLED
4748,4,2023-02-05,DELIVERED
4749,594,2023-08-26,DELIVERED
4750,1797,2022-02-07,DELIVERED
4751,1722,2024-11-28,DELIVERED
4752,1228,2023-11-09,DELIVERED
4753,952,2022-02-12,CANCELLED
4754,22,2024-02-06,DELIVERED
4755,774,2024-11-05,DELIVERED
4756,147,2023-10-04,DELIVERED
4757,1397,2024-07-06,DELIVERED
4758,1278,2023-01-08,DELIVERED
4759,1300,2023-03-05,DELIVERED
4760,1798,2023-10-11,DELIVERED
4761,549,2023-01-14,DELIVERED
4762,1020,2024-08-29,DELIVERED
4763,350,2022-11-24,RETURNED
4764,1162,2022-11-11,DELIVERED
4765,165,2024-03-28,DELIVERED
4766,172,2022-10-18,CANCELLED
4767,275,2022-02-26,DELIVERED
4768,1173,2022-11-19,DELIVERED
4769,586,2022-08-28,DELIVERED
4770,1893,2024-04-20,DELIVERED
4771,311,2023-10-13,DELIVERED
4772,1362,2024-04-03,DELIVERED
4773,501,2024-08-06,DELIVERED
4774,1664,2022-11-12,DELIVERED
4775,353,2023-08-31,DELIVERED
4776,1954,2023-01-04,DELIVERED
4777,773,2022-06-05,DELIVERED
4778,531,2024-11-19,DELIVERED
4779,1370,2023-11-27,DELIVERED
4780,420,2022-08-08,DELIVERED
4781,1103,2022-03-24,DELIVERED
4782,1176,2024-12-30,RETURNED
4783,460,2022-11-18,DELIVERED
4784,1316,2022-06-21,DELIVERED
4785,311,2022-07-13,RETURNED
4786,355,2022-06-06,DELIVERED
4787,607,2024-11-13,DELIVERED
4788,1810,2022-08-19,CANCELLED
4789,1103,2022-11-11,RETURNED
4790,1113,2024-05-04,DELIVERED
4791,823,2023-09-03,RETURNED
4792,213,2022-08-13,DELIVERED
4793,537,2022-04-30,DELIVERED
4794,626,2022-10-01,CANCELLED
4795,1380,2022-01-02,DELIVERED
4796,796,2022-12-30,DELIVERED
4797,1030,2024-10-16,DELIVERED
4798,1075,2024-09-10,DELIVERED
4799,643,2024-12-02,DELIVERED
4800,1509,2024-03-05,DELIVERED
4801,578,2024-03-28,CANCELLED
4802,1588,2022-09-01,DELIVERED
4803,1484,2022-09-22,DELIVERED
4804,1349,2023-01-05,DELIVERED
4805,289,2024-06-12,CANCELLED
4806,367,2022-06-03,DELIVERED
4807,36,2023-09-18,DELIVERED
4808,94,2023-08-06,DELIVERED
4809,519,2024-12-25,DELIVERED
4810,1992,2022-08-19,DELIVERED
4811,995,2024-11-12,RETURNED
4812,1164,2022-08-18,DELIVERED
4813,1767,2024-07-03,DELIVERED
4814,1558,2024-04-12,DELIVERED
4815,1217,2023-07-23,DELIVERED
4816,1079,2022-07-17,DELIVERED
4817,1053,2023-02-12,DELIVERED
4818,1126,2022-02-10,DELIVERED
4819,1793,2024-06-03,DELIVERED
4820,43,2022-12-11,CANCELLED
4821,128,2022-01-12,DELIVERED
4822,403,2022-11-27,DELIVERED
4823,397,2024-03-22,DELIVERED
4824,198,2022-01-08,DELIVERED
4825,96,2023-10-31,CANCELLED
4826,554,2023-05-16,RETURNED
4827,1842,2023-04-27,DELIVERED
4828,4,2023-12-29,DELIVERED
4829,332,2024-05-05,CANCELLED
4830,1262,2022-12-17,DELIVERED
4831,1157,2022-05-08,DELIVERED
4832,816,2024-12-29,DELIVERED
4833,336,2024-07-25,CANCELLED
4834,1912,2023-05-15,RETURNED
4835,364,2023-02-28,RETURNED
4836,1028,2024-02-29,DELIVERED
4837,1808,2023-02-22,DELIVERED
4838,991,2024-04-14,RETURNED
4839,171,2024-11-01,DELIVERED
4840,234,2024-04-04,DELIVERED
4841,932,2022-08-03,DELIVERED
4842,1131,2023-09-17,RETURNED
4843,223,2022-01-02,RETURNED
4844,389,2022-11-14,DELIVERED
4845,1621,2022-11-18,DELIVERED
4846,463,2022-11-09,DELIVERED
4847,1108,2024-11-06,CANCELLED
4848,459,2023-12-17,RETURNED
4849,945,2022-05-10,DELIVERED
4850,667,2022-02-10,DELIVERED
4851,1835,2024-09-14,DELIVERED
4852,195,2022-03-30,DELIVERED
4853,1289,2024-01-29,CANCELLED
4854,343,2022-01-13,DELIVERED
4855,1914,2024-12-06,DELIVERED
4856,1340,2023-06-30,DELIVERED
4857,154,2022-09-18,DELIVERED
4858,911,2024-04-19,DELIVERED
4859,1881,2024-10-27,DELIVERED
4860,722,2024-05-08,DELIVERED
4861,1093,2023-05-21,DELIVERED
4862,613,2023-12-18,DELIVERED
4863,365,2022-02-04,RETURNED
4864,1684,2022-11-05,CANCELLED
4865,772,2024-01-25,DELIVERED
4866,1684,2024-03-28,DELIVERED
4867,1565,2022-12-16,DELIVERED
4868,725,2022-07-12,DELIVERED
4869,918,2023-02-23,DELIVERED
4870,1039,2022-11-29,DELIVERED
4871,458,2023-07-13,DELIVERED
4872,1287,2022-01-19,CANCELLED
4873,1512,2023-09-03,RETURNED
4874,1187,2022-02-16,DELIVERED
4875,1285,2024-08-31,DELIVERED
4876,1265,2024-04-23,DELIVERED
4877,624,2022-05-09,CANCELLED
4878,1176,2024-03-22,DELIVERED
4879,1152,2022-01-08,DELIVERED
4880,1220,2024-07-25,DELIVERED
4881,1393,2024-10-16,DELIVERED
4882,721,2023-08-06,DELIVERED
4883,155,2024-11-08,DELIVERED
4884,1246,2024-10-29,CANCELLED
4885,231,2024-04-21,DELIVERED
4886,592,2024-07-27,DELIVERED
4887,1291,2023-12-05,DELIVERED
4888,1502,2024-12-28,DELIVERED
4889,780,2023-08-23,CANCELLED
4890,1094,2022-02-27,DELIVERED
4891,648,2022-01-21,CANCELLED
4892,342,2024-11-20,CANCELLED
4893,1794,2022-01-21,DELIVERED
4894,351,2022-08-31,CANCELLED
4895,65,2022-12-02,DELIVERED
4896,1969,2024-07-28,DELIVERED
4897,820,2023-08-17,DELIVERED
4898,1847,2022-05-06,DELIVERED
4899,1115,2023-01-02,DELIVERED
4900,1708,2023-06-02,DELIVERED
4901,214,2023-03-30,DELIVERED
4902,1797,2023-01-25,RETURNED
4903,1648,2022-03-26,DELIVERED
4904,625,2023-05-01,DELIVERED
4905,1510,2024-08-28,DELIVERED
4906,1751,2022-08-06,DELIVERED
4907,852,2023-04-30,DELIVERED
4908,1896,2024-07-04,CANCELLED
4909,1875,2022-01-27,DELIVERED
4910,436,2022-04-05,DELIVERED
4911,1475,2024-03-10,CANCELLED
4912,826,2022-07-28,DELIVERED
4913,1781,2023-12-30,DELIVERED
4914,36,2024-01-03,DELIVERED
4915,199,2023-06-19,CANCELLED
4916,393,2024-06-16,RETURNED
4917,1362,2023-08-26,DELIVERED
4918,1167,2022-04-17,DELIVERED
4919,983,2022-02-09,DELIVERED
4920,1088,2024-08-24,DELIVERED
4921,1799,2022-03-13,DELIVERED
4922,1293,2023-02-22,DELIVERED
4923,1820,2022-09-09,DELIVERED
4924,556,2023-08-29,DELIVERED
4925,1985,2023-06-01,DELIVERED
4926,1220,2022-03-30,DELIVERED
4927,562,2023-12-04,RETURNED
4928,1145,2024-03-31,CANCELLED
4929,767,2022-12-04,DELIVERED
4930,80,2024-02-13,DELIVERED
4931,1594,2022-09-16,DELIVERED
4932,1865,2023-12-06,DELIVERED
4933,894,2024-09-05,DELIVERED
4934,1910,2024-05-21,CANCELLED
4935,378,2023-01-06,DELIVERED
4936,17,2023-11-11,DELIVERED
4937,1909,2023-08-27,DELIVERED
4938,61,2023-06-14,DELIVERED
4939,984,2024-03-07,DELIVERED
4940,591,2023-10-29,DELIVERED
4941,457,2024-06-14,DELIVERED
4942,198,2023-04-20,DELIVERED
4943,641,2022-01-13,DELIVERED
4944,168,2022-10-08,DELIVERED
4945,1493,2023-12-14,DELIVERED
4946,341,2022-04-26,DELIVERED
4947,511,2024-03-18,DELIVERED
4948,379,2022-07-07,RETURNED
4949,140,2024-08-25,DELIVERED
4950,1595,2022-10-21,DELIVERED
4951,949,2024-10-10,DELIVERED
4952,1582,2023-07-09,DELIVERED
4953,1118,2023-05-20,DELIVERED
4954,1139,2023-10-20,CANCELLED
4955,658,2023-10-28,DELIVERED
4956,1197,2023-09-18,DELIVERED
4957,1724,2023-12-11,DELIVERED
4958,1760,2023-10-03,DELIVERED
4959,237,2024-10-25,DELIVERED
4960,755,2022-06-22,DELIVERED
4961,113,2023-11-20,RETURNED
4962,1084,2022-04-07,DELIVERED
4963,1228,2022-07-09,DELIVERED
4964,931,2023-09-22,DELIVERED
4965,472,2024-01-20,DELIVERED
4966,731,2022-10-17,DELIVERED
4967,1790,2024-12-19,CANCELLED
4968,1748,2023-08-29,DELIVERED
4969,1617,2024-08-02,DELIVERED
4970,1190,2023-09-07,CANCELLED
4971,1170,2024-07-29,DELIVERED
4972,593,2023-02-21,DELIVERED
4973,474,2024-09-27,DELIVERED
4974,63,2023-04-01,DELIVERED
4975,1086,2023-03-22,DELIVERED
4976,1790,2022-05-21,DELIVERED
4977,491,2024-12-03,RETURNED
4978,374,2024-05-24,RETURNED
4979,1051,2024-08-29,DELIVERED
4980,1822,2022-12-25,CANCELLED
4981,1141,2022-05-20,DELIVERED
4982,357,2024-09-09,DELIVERED
4983,403,2022-01-20,DELIVERED
4984,1137,2024-06-09,DELIVERED
4985,1402,2022-05-09,DELIVERED
4986,251,2024-06-30,DELIVERED
4987,837,2023-11-01,CANCELLED
4988,436,2023-11-02,CANCELLED
4989,989,2024-11-14,DELIVERED
4990,1049,2022-08-08,DELIVERED
4991,1405,2024-09-06,DELIVERED
4992,572,2024-02-21,DELIVERED
4993,1506,2024-09-08,DELIVERED
4994,776,2022-11-29,DELIVERED
4995,815,2022-05-14,RETURNED
4996,460,2023-03-06,CANCELLED
4997,280,2023-06-11,RETURNED
4998,1289,2024-05-30,DELIVERED
4999,1856,2023-12-01,DELIVERED
5000,1204,2022-03-01,DELIVERED
5001,230,2022-04-09,DELIVERED
5002,1135,2023-11-28,DELIVERED
5003,1183,2022-02-04,DELIVERED
5004,480,2023-11-29,DELIVERED
5005,1443,2022-06-24,DELIVERED
5006,839,2024-12-05,DELIVERED
5007,589,2022-12-15,DELIVERED
5008,799,2023-07-22,CANCELLED
5009,1054,2024-11-24,DELIVERED
5010,1539,2024-07-26,DELIVERED
5011,898,2022-12-16,DELIVERED
5012,1796,2024-01-30,CANCELLED
5013,1823,2024-10-01,DELIVERED
5014,1455,2023-12-15,CANCELLED
5015,259,2024-11-27,CANCELLED
5016,1726,2022-04-16,DELIVERED
5017,147,2024-06-22,CANCELLED
5018,948,2022-06-01,CANCELLED
5019,613,2024-12-19,DELIVERED
5020,1310,2024-07-14,RETURNED
5021,947,2022-01-30,RETURNED
5022,1538,2024-12-19,DELIVERED
5023,1978,2023-06-22,RETURNED
5024,1661,2022-07-22,CANCELLED
5025,1628,2023-02-27,DELIVERED
5026,1558,2022-11-24,DELIVERED
5027,802,2024-12-07,DELIVERED
5028,374,2023-03-22,DELIVERED
5029,430,2024-12-17,DELIVERED
5030,1541,2024-06-08,CANCELLED
5031,234,2022-06-17,DELIVERED
5032,1249,2024-10-03,CANCELLED
5033,164,2023-07-18,RETURNED
5034,690,2022-01-24,RETURNED
5035,47,2022-12-08,CANCELLED
5036,912,2024-08-16,DELIVERED
5037,759,2023-10-09,DELIVERED
5038,1765,2024-05-20,RETURNED
5039,1199,2023-03-02,DELIVERED
5040,1617,2024-02-05,DELIVERED
5041,1698,2023-10-04,CANCELLED
5042,1103,2022-02-12,CANCELLED
5043,952,2022-01-25,CANCELLED
5044,1370,2023-10-15,DELIVERED
5045,1379,2024-03-19,DELIVERED
5046,1525,2022-09-06,DELIVERED
5047,494,2022-06-13,DELIVERED
5048,1964,2024-12-26,DELIVERED
5049,1175,2024-08-29,DELIVERED
5050,1324,2023-10-08,DELIVERED
5051,499,2024-05-23,DELIVERED
5052,121,2024-12-23,DELIVERED
5053,1096,2022-07-26,RETURNED
5054,1469,2022-09-09,DELIVERED
5055,672,2022-05-05,RETURNED
5056,614,2023-03-11,CANCELLED
5057,424,2024-03-31,DELIVERED
5058,703,2024-12-23,DELIVERED
5059,777,2024-04-03,DELIVERED
5060,901,2022-06-11,DELIVERED
5061,715,2024-11-09,CANCELLED
5062,822,2023-05-18,DELIVERED
5063,496,2022-05-04,CANCELLED
5064,1284,2023-11-15,DELIVERED
5065,1998,2024-05-31,DELIVERED
5066,1297,2023-08-21,DELIVERED
5067,505,2022-06-26,DELIVERED
5068,1763,2024-03-01,CANCELLED
5069,491,2024-09-25,DELIVERED
5070,732,2023-12-12,CANCELLED
5071,237,2022-07-27,DELIVERED
5072,505,2024-03-15,RETURNED
5073,1257,2022-03-29,DELIVERED
5074,1717,2024-11-06,RETURNED
5075,966,2024-09-22,DELIVERED
5076,58,2022-11-21,DELIVERED
5077,864,2024-02-14,DELIVERED
5078,703,2023-05-26,DELIVERED
5079,1068,2022-06-18,DELIVERED
5080,523,2023-06-10,DELIVERED
5081,1444,2024-04-24,DELIVERED
5082,1830,2022-08-03,DELIVERED
5083,1427,2024-08-03,RETURNED
5084,663,2023-02-24,DELIVERED
5085,1787,2023-09-06,DELIVERED
5086,544,2022-03-29,RETURNED
5087,1973,2022-09-12,DELIVERED
5088,1371,2022-01-03,DELIVERED
5089,439,2022-01-17,DELIVERED
5090,997,2024-05-09,DELIVERED
5091,276,2024-11-08,RETURNED
5092,540,2023-06-15,DELIVERED
5093,929,2022-08-26,DELIVERED
5094,1186,2023-04-16,DELIVERED
5095,1627,2023-03-09,RETURNED
5096,1179,2024-04-23,DELIVERED
5097,92,2024-05-06,DELIVERED
5098,533,2022-01-08,DELIVERED
5099,355,2024-11-01,DELIVERED
5100,1758,2023-07-24,RETURNED
5101,1043,2024-07-19,CANCELLED
5102,1785,2023-10-18,CANCELLED
5103,719,2022-08-18,RETURNED
5104,486,2023-11-05,DELIVERED
5105,1829,2024-07-18,DELIVERED
5106,1006,2022-09-10,DELIVERED
5107,1820,2023-02-07,DELIVERED
5108,1983,2024-05-20,CANCELLED
5109,1966,2022-09-03,CANCELLED
5110,1552,2024-02-25,CANCELLED
5111,1681,2023-07-09,CANCELLED
5112,1569,2022-03-13,DELIVERED
5113,1940,2023-03-03,DELIVERED
5114,1557,2024-12-06,RETURNED
5115,1039,2024-10-07,DELIVERED
5116,963,2024-06-26,DELIVERED
5117,736,2024-11-14,DELIVERED
5118,480,2023-03-16,DELIVERED
5119,1559,2024-08-30,DELIVERED
5120,1699,2023-05-30,DELIVERED
5121,1470,2022-01-18,DELIVERED
5122,1276,2022-08-19,RETURNED
5123,715,2023-01-31,DELIVERED
5124,1305,2024-05-08,RETURNED
5125,382,2022-09-19,DELIVERED
5126,715,2023-06-26,CANCELLED
5127,1987,2022-03-22,RETURNED
5128,139,2022-12-15,RETURNED
5129,477,2022-06-24,DELIVERED
5130,1484,2023-12-31,DELIVERED
5131,275,2022-01-15,DELIVERED
5132,573,2022-05-16,DELIVERED
5133,1449,2024-10-10,DELIVERED
5134,1718,2023-07-12,DELIVERED
5135,441,2022-11-23,DELIVERED
5136,1600,2023-05-07,CANCELLED
5137,1318,2022-06-04,DELIVERED
5138,989,2023-09-26,DELIVERED
5139,1300,2022-10-23,DELIVERED
5140,568,2024-08-11,DELIVERED
5141,1496,2024-08-30,DELIVERED
5142,799,2023-06-08,RETURNED
5143,1177,2024-04-13,DELIVERED
5144,364,2024-02-04,DELIVERED
5145,1016,2023-09-04,CANCELLED
5146,380,2023-08-17,DELIVERED
5147,1705,2023-03-15,DELIVERED
5148,205,2022-08-09,DELIVERED
5149,1274,2022-04-16,DELIVERED
5150,626,2024-02-23,DELIVERED
5151,204,2024-02-21,DELIVERED
5152,973,2022-01-25,DELIVERED
5153,818,2024-07-07,DELIVERED
5154,348,2022-04-25,RETURNED
5155,311,2022-03-13,DELIVERED
5156,687,2023-04-30,DELIVERED
5157,1644,2024-04-28,CANCELLED
5158,144,2024-01-09,DELIVERED
5159,1963,2022-03-05,DELIVERED
5160,953,2024-09-01,DELIVERED
5161,62,2022-05-03,DELIVERED
5162,499,2022-10-07,DELIVERED
5163,1635,2022-01-26,DELIVERED
5164,945,2023-03-19,DELIVERED
5165,184,2023-01-24,CANCELLED
5166,71,2024-07-13,DELIVERED
5167,192,2022-08-12,DELIVERED
5168,1666,2024-02-19,DELIVERED
5169,1523,2024-11-09,DELIVERED
5170,155,2024-03-09,DELIVERED
5171,381,2022-09-03,DELIVERED
5172,1687,2023-06-04,DELIVERED
5173,1889,2023-07-27,CANCELLED
5174,1623,2022-08-18,RETURNED
5175,228,2022-12-09,DELIVERED
5176,1976,2022-05-21,DELIVERED
5177,13,2024-07-20,DELIVERED
5178,502,2024-04-13,DELIVERED
5179,297,2023-04-07,CANCELLED
5180,601,2022-09-27,DELIVERED
5181,296,2022-07-10,DELIVERED
5182,32,2022-10-23,DELIVERED
5183,440,2023-07-07,CANCELLED
5184,291,2022-02-04,DELIVERED
5185,625,2024-07-02,CANCELLED
5186,972,2023-01-05,DELIVERED
5187,47,2023-03-03,DELIVERED
5188,862,2023-12-25,DELIVERED
5189,461,2022-09-25,DELIVERED
5190,162,2024-08-11,DELIVERED
5191,615,2022-02-19,RETURNED
5192,1387,2022-10-02,DELIVERED
5193,707,2024-01-06,DELIVERED
5194,719,2022-08-18,DELIVERED
5195,270,2022-08-05,DELIVERED
5196,1367,2022-08-15,DELIVERED
5197,1905,2022-07-06,DELIVERED
5198,881,2024-04-08,RETURNED
5199,1440,2023-08-08,CANCELLED
5200,1644,2024-04-27,DELIVERED
5201,1139,2024-05-26,CANCELLED
5202,1861,2024-11-18,DELIVERED
5203,260,2023-03-15,DELIVERED
5204,121,2022-01-20,DELIVERED
5205,552,2023-10-01,DELIVERED
5206,49,2024-11-12,CANCELLED
5207,898,2022-07-01,RETURNED
5208,225,2022-03-08,DELIVERED
5209,1270,2022-09-25,DELIVERED
5210,616,2022-03-31,DELIVERED
5211,1170,2024-12-19,RETURNED
5212,1574,2023-02-17,DELIVERED
5213,1971,2022-09-19,CANCELLED
5214,1609,2023-10-30,RETURNED
5215,571,2023-07-05,DELIVERED
5216,554,2024-07-08,RETURNED
5217,81,2024-10-29,DELIVERED
5218,459,2024-12-16,DELIVERED
5219,562,2024-06-03,DELIVERED
5220,1464,2022-01-20,DELIVERED
5221,341,2023-02-13,CANCELLED
5222,1007,2022-10-31,RETURNED
5223,736,2023-11-05,DELIVERED
5224,427,2023-03-23,DELIVERED
5225,43,2022-02-07,DELIVERED
5226,772,2023-05-25,CANCELLED
5227,1524,2024-04-05,DELIVERED
5228,1216,2022-08-16,DELIVERED
5229,7,2024-11-23,DELIVERED
5230,1574,2022-07-04,DELIVERED
5231,244,2024-04-11,CANCELLED
5232,48,2022-07-09,DELIVERED
5233,1543,2022-11-08,CANCELLED
5234,285,2024-10-09,DELIVERED
5235,936,2024-12-25,RETURNED
5236,1183,2024-07-30,CANCELLED
5237,1266,2022-04-02,DELIVERED
5238,1110,2023-11-21,DELIVERED
5239,1726,2022-06-18,RETURNED
5240,1775,2024-05-20,DELIVERED
5241,529,2024-03-06,DELIVERED
5242,104,2022-02-17,RETURNED
5243,1672,2024-11-20,DELIVERED
5244,449,2023-05-26,DELIVERED
5245,1824,2022-07-18,CANCELLED
5246,501,2024-07-01,DELIVERED
5247,197,2024-12-07,RETURNED
5248,652,2022-07-09,DELIVERED
5249,1138,2024-01-27,DELIVERED
5250,676,2024-10-23,DELIVERED
5251,1175,2023-09-25,DELIVERED
5252,38,2023-01-23,DELIVERED
5253,1649,2022-01-25,DELIVERED
5254,417,2023-10-26,CANCELLED
5255,569,2024-04-25,DELIVERED
5256,915,2023-10-21,DELIVERED
5257,1178,2023-05-28,DELIVERED
5258,1824,2023-07-14,RETURNED
5259,885,2024-06-23,DELIVERED
5260,110,2022-07-15,DELIVERED
5261,283,2023-07-01,RETURNED
5262,1477,2022-02-02,CANCELLED
5263,1447,2022-07-07,DELIVERED
5264,312,2022-10-10,DELIVERED
5265,1052,2024-07-03,DELIVERED
5266,1571,2023-08-15,RETURNED
5267,306,2024-03-11,DELIVERED
5268,1088,2023-12-11,DELIVERED
5269,144,2024-10-14,DELIVERED
5270,666,2022-10-06,DELIVERED
5271,1618,2024-01-05,DELIVERED
5272,395,2024-04-22,DELIVERED
5273,1948,2023-04-01,DELIVERED
5274,931,2022-02-05,DELIVERED
5275,179,2022-11-23,DELIVERED
5276,1581,2022-10-13,DELIVERED
5277,680,2022-08-08,DELIVERED
5278,1407,2024-05-07,RETURNED
5279,1287,2022-12-28,CANCELLED
5280,1996,2023-11-02,DELIVERED
5281,37,2023-08-11,DELIVERED
5282,1828,2024-03-25,DELIVERED
5283,65,2022-05-05,DELIVERED
5284,355,2023-03-25,DELIVERED
5285,874,2024-04-16,DELIVERED
5286,175,2022-09-19,DELIVERED
5287,1070,2022-10-21,DELIVERED
5288,61,2022-07-03,CANCELLED
5289,1528,2022-12-26,DELIVERED
5290,1852,2022-09-18,DELIVERED
5291,1895,2024-05-24,DELIVERED
5292,184,2022-09-14,DELIVERED
5293,1853,2023-06-26,RETURNED
5294,1465,2024-02-06,DELIVERED
5295,1507,2024-05-29,DELIVERED
5296,666,2023-04-05,RETURNED
5297,1581,2023-06-14,DELIVERED
5298,1486,2022-04-05,RETURNED
5299,626,2022-12-30,RETURNED
5300,901,2024-05-08,RETURNED
5301,1746,2023-09-07,DELIVERED
5302,1980,2022-02-21,DELIVERED
5303,181,2023-11-13,DELIVERED
5304,750,2024-10-19,CANCELLED
5305,1636,2023-02-24,RETURNED
5306,634,2024-10-04,CANCELLED
5307,532,2023-04-27,DELIVERED
5308,1969,2024-05-13,DELIVERED
5309,840,2024-12-31,DELIVERED
5310,1926,2023-10-13,CANCELLED
5311,1535,2022-09-16,CANCELLED
5312,1369,2023-01-11,DELIVERED
5313,8,2024-11-09,DELIVERED
5314,857,2024-03-04,RETURNED
5315,1909,2024-03-30,RETURNED
5316,1753,2022-09-24,DELIVERED
5317,157,2024-06-24,RETURNED
5318,838,2024-06-24,DELIVERED
5319,1730,2023-07-07,CANCELLED
5320,601,2024-08-27,DELIVERED
5321,165,2022-11-23,DELIVERED
5322,1309,2023-03-02,DELIVERED
5323,75,2024-04-25,RETURNED
5324,223,2024-11-11,DELIVERED
5325,1159,2024-09-16,RETURNED
5326,1994,2022-10-26,DELIVERED
5327,642,2023-07-11,CANCELLED
5328,630,2022-04-20,DELIVERED
5329,859,2024-02-14,DELIVERED
5330,1941,2022-08-15,DELIVERED
5331,689,2024-06-05,CANCELLED
5332,1239,2023-12-31,DELIVERED
5333,526,2022-12-19,DELIVERED
5334,819,2023-07-21,CANCELLED
5335,1317,2022-06-30,CANCELLED
5336,208,2024-10-06,CANCELLED
5337,1120,2022-06-14,DELIVERED
5338,950,2023-05-26,DELIVERED
5339,1370,2024-05-28,DELIVERED
5340,462,2023-11-22,DELIVERED
5341,1616,2023-08-12,DELIVERED
5342,1770,2024-10-26,CANCELLED
5343,1483,2022-05-13,DELIVERED
5344,568,2024-05-09,DELIVERED
5345,830,2024-04-09,DELIVERED
5346,1586,2022-02-07,DELIVERED
5347,202,2022-07-26,RETURNED
5348,373,2022-07-06,DELIVERED
5349,1799,2024-01-30,DELIVERED
5350,1345,2023-07-26,DELIVERED
5351,1488,2023-01-17,DELIVERED
5352,61,2022-08-31,CANCELLED
5353,105,2023-09-29,DELIVERED
5354,1948,2024-12-17,DELIVERED
5355,1688,2023-05-06,DELIVERED
5356,206,2024-10-31,DELIVERED
5357,120,2023-02-19,DELIVERED
5358,1432,2023-02-17,DELIVERED
5359,915,2022-04-12,DELIVERED
5360,1654,2023-07-20,DELIVERED
5361,28,2023-03-06,DELIVERED
5362,1919,2024-08-30,CANCELLED
5363,493,2022-08-08,CANCELLED
5364,1017,2022-07-22,DELIVERED
5365,956,2024-04-29,DELIVERED
5366,1535,2022-08-03,RETURNED
5367,1552,2024-03-05,RETURNED
5368,319,2023-12-28,DELIVERED
5369,1264,2022-04-15,CANCELLED
5370,530,2022-07-21,DELIVERED
5371,584,2024-08-13,CANCELLED
5372,674,2024-01-17,RETURNED
5373,1288,2022-09-04,DELIVERED
